date,date,open,high,low,close,volume
2015-05-11,2015-05-11,5850.17,5961.911,5802.265,5961.898,3374979328
2015-05-12,2015-05-12,5955.522,5997.654,5918.168,5997.216,3159403264
2015-05-13,2015-05-13,5980.187,6036.789,5939.422,5986.861,3551781120
2015-05-14,2015-05-14,5988.597,6000.353,5931.147,5956.459,3321486592
2015-05-15,2015-05-15,5960.805,5960.805,5843.084,5896.121,3082673152
2015-05-18,2015-05-18,5861.907,5893.283,5841.643,5847.018,2451617280
2015-05-19,2015-05-19,5862.646,6038.235,5853.101,6028.494,2909280512
2015-05-20,2015-05-20,6064.196,6221.34,6064.196,6114.557,3535579136
2015-05-21,2015-05-21,6147.518,6312.1,6147.518,6311.974,3406153728
2015-05-22,2015-05-22,6384.086,6419.995,6298.961,6419.707,4132206336
2015-05-25,2015-05-25,6397.027,6591.518,6383.293,6588.427,4265533184
2015-05-26,2015-05-26,6638.34,6751.542,6586.472,6736.459,4657369600
2015-05-27,2015-05-27,6761.697,6761.697,6620.843,6711.366,4433837568
2015-05-28,2015-05-28,6698.384,6725.971,6304.715,6309.134,5031842816
2015-05-29,2015-05-29,6311.573,6452.036,6130.602,6380.184,4036162304
2015-06-01,2015-06-01,6412.969,6679.359,6369.964,6666.761,4093495040
2015-06-02,2015-06-02,6689.876,6749.896,6618.861,6748.533,3635582208
2015-06-03,2015-06-03,6775.054,6792.181,6635.125,6739.609,4370978304
2015-06-04,2015-06-04,6748.081,6758.766,6364.692,6734.035,5187627520
2015-06-05,2015-06-05,6808.592,6867.417,6664.849,6784.611,5509801984
2015-06-08,2015-06-08,6873.565,6978.593,6808.094,6953.625,5528058880
2015-06-09,2015-06-09,7054.292,7059.629,6807.05,6884.864,7424267264
2015-06-10,2015-06-10,6763.405,6926.002,6717.988,6830.956,5580115456
2015-06-11,2015-06-11,6824.684,6868.434,6731.875,6809.61,5384232448
2015-06-12,2015-06-12,6849.254,6868.123,6760.04,6803.518,5633119744
2015-06-15,2015-06-15,6801.33,6809.155,6635.486,6655.936,5777011200
2015-06-16,2015-06-16,6581.119,6597.797,6351.534,6406.84,5161536512
2015-06-17,2015-06-17,6419.532,6527.469,6307.657,6498.146,5231843328
2015-06-18,2015-06-18,6446.207,6446.207,6210.624,6210.645,4387900416
2015-06-19,2015-06-19,6140.795,6212.108,5890.201,5896.032,4004885504
2015-06-23,2015-06-23,5928.874,6199.787,5788.693,6193.234,4347197440
2015-06-24,2015-06-24,6223.557,6299.973,6141.573,6297.791,4385714176
2015-06-25,2015-06-25,6330.441,6344.606,6037.003,6081.961,4567141888
2015-06-26,2015-06-26,5942.613,6001.955,5554.646,5649.091,4990460928
2015-06-29,2015-06-29,5800.91,5810.723,5255.914,5548.427,5775361024
2015-06-30,2015-06-30,5514.114,5932.531,5425.58,5930.691,5898348032
2015-07-01,2015-07-01,5861.66,6016.085,5670.943,5702.127,5237740544
2015-07-02,2015-07-02,5738.54,5789.956,5402.597,5580.519,5370615808
2015-07-03,2015-07-03,5446.898,5621.216,5160.756,5294.171,4976742400
2015-07-06,2015-07-06,5724.915,5724.915,5216.351,5436.328,7485950976
2015-07-07,2015-07-07,5286.949,5389.902,5132.363,5305.374,7041315840
2015-07-08,2015-07-08,4922.514,5070.129,4852.069,4961.26,8072687616
2015-07-09,2015-07-09,4910.064,5345.318,4845.472,5316.991,5984116736
2015-07-10,2015-07-10,5352.204,5713.357,5324.336,5615.844,6886514688
2015-07-13,2015-07-13,5605.05,5829.645,5539.072,5726.217,6020662784
2015-07-14,2015-07-14,5642.788,5714.015,5482.491,5524.865,4902383616
2015-07-15,2015-07-15,5467.848,5535.217,5277.097,5391.909,4167179264
2015-07-16,2015-07-16,5370.636,5511.041,5294.62,5426.132,3089500928
2015-07-17,2015-07-17,5462.377,5654.196,5430.912,5611.784,3496898816
2015-07-20,2015-07-20,5613.514,5663.116,5533.839,5600.876,3487355136
2015-07-21,2015-07-21,5531.784,5634.67,5501.368,5589.194,3139529728
2015-07-22,2015-07-22,5556.318,5579.723,5461.409,5531.018,2985218304
2015-07-23,2015-07-23,5532.448,5640.992,5509.672,5626.348,3303268864
2015-07-24,2015-07-24,5634.099,5695.122,5533.439,5553.91,3797411584
2015-07-27,2015-07-27,5459.495,5517.492,5106.26,5106.618,3786875904
2015-07-28,2015-07-28,4981.835,5186.184,4911.033,5101.422,3807937792
2015-07-29,2015-07-29,5146.172,5245.181,5050.532,5241.449,3163235584
2015-07-30,2015-07-30,5220.997,5262.034,5079.932,5095.899,2773063424
2015-07-31,2015-07-31,5051.439,5147.039,5033.187,5111.111,2223335168
2015-08-03,2015-08-03,5051.572,5134.391,5024.844,5133.89,2619434752
2015-08-04,2015-08-04,5135.237,5279.429,5101.239,5279.429,2216987648
2015-08-05,2015-08-05,5282.888,5302.034,5179.155,5185.729,2012721152
2015-08-06,2015-08-06,5107.612,5232.796,5098.199,5161.124,1544903936
2015-08-07,2015-08-07,5205.248,5270.77,5187.982,5250.116,1847677824
2015-08-10,2015-08-10,5296.276,5483.93,5279.808,5461.767,3136071936
2015-08-11,2015-08-11,5452.868,5487.061,5395.429,5433.549,3051084544
2015-08-12,2015-08-12,5389.628,5457.736,5351.971,5352.659,2294103040
2015-08-13,2015-08-13,5347.175,5406.339,5277.726,5406.32,2179397376
2015-08-14,2015-08-14,5429.177,5444.614,5364.36,5379.477,2272460800
2015-08-17,2015-08-17,5358.909,5361.722,5288.616,5360.168,2211120128
2015-08-18,2015-08-18,5368.3,5377.165,5021.241,5044.976,2877340672
2015-08-19,2015-08-19,4965.125,5112.495,4850.795,5097.758,2381202176
2015-08-20,2015-08-20,5046.066,5079.469,4935.63,4935.63,1811226240
2015-08-21,2015-08-21,4869.887,4919.67,4716.233,4729.566,2097913856
2015-08-24,2015-08-24,4568.4,4569.111,4311.239,4328.962,2976331008
2015-08-25,2015-08-25,4110.65,4327.777,4065.254,4108.486,3236960512
2015-08-26,2015-08-26,4145.417,4337.135,4056.302,4162.822,3389134848
2015-08-27,2015-08-27,4263.704,4382.35,4171.137,4381.119,3163885056
2015-08-28,2015-08-28,4438.268,4561.338,4413.134,4539.426,3002538240
2015-08-31,2015-08-31,4498.832,4610.339,4382.516,4610.339,3558176256
2015-09-01,2015-09-01,4506.097,4566.716,4372.518,4562.058,3962827520
2015-09-02,2015-09-02,4384.337,4607.426,4374.586,4603.836,4159134208
2015-09-07,2015-09-07,4564.747,4664.62,4419.749,4432.178,2353144064
2015-09-08,2015-09-08,4386.035,4530.466,4324.958,4518.606,1638475392
2015-09-09,2015-09-09,4526.541,4644.866,4520.657,4611.165,2299660544
2015-09-10,2015-09-10,4542.697,4606.922,4523.521,4550.017,1514156672
2015-09-11,2015-09-11,4536.851,4585.66,4498.224,4538.258,1111235200
2015-09-14,2015-09-14,4564.933,4573.424,4339.817,4467.086,2237202944
2015-09-15,2015-09-15,4385.247,4415.287,4273.342,4328.914,1581249920
2015-09-16,2015-09-16,4324.035,4603.975,4292.326,4538.611,1714921728
2015-09-17,2015-09-17,4500.96,4595.819,4428.986,4429.094,1926801024
2015-09-18,2015-09-18,4458.298,4495.66,4423.581,4456.585,1272402944
2015-09-21,2015-09-21,4419.405,4530.669,4409.151,4523.548,1276061312
2015-09-22,2015-09-22,4536.98,4584.332,4520.667,4545.409,1412912128
2015-09-23,2015-09-23,4483.661,4514.764,4434.845,4443.972,1214560000
2015-09-24,2015-09-24,4470.805,4498.726,4439.292,4469.588,1065187776
2015-09-25,2015-09-25,4450.513,4473.53,4346.978,4388.364,1138929408
2015-09-28,2015-09-28,4386.705,4424.621,4340.913,4416.792,796473856
2015-09-29,2015-09-29,4358.433,4373.078,4309.816,4327.671,855170752
2015-09-30,2015-09-30,4368.356,4414.951,4359.106,4394.004,991670784
2015-10-08,2015-10-08,4566.635,4580.476,4527.756,4539.069,1535960704
2015-10-09,2015-10-09,4545.752,4584.171,4532.449,4568.482,1140251136
2015-10-12,2015-10-12,4588.252,4745.653,4584.848,4699.68,1991982720
2015-10-13,2015-10-13,4675.613,4714.85,4664.923,4707.53,1382364544
2015-10-14,2015-10-14,4687.988,4730.158,4655.258,4656.076,1457154688
2015-10-15,2015-10-15,4660.995,4756.133,4649.678,4756.133,1575347584
2015-10-16,2015-10-16,4782.355,4819.79,4753.819,4810.126,1953963008
2015-10-19,2015-10-19,4831.46,4837.079,4751.774,4788.102,1847916800
2015-10-20,2015-10-20,4783.848,4829.157,4758.772,4826.906,1753080960
2015-10-21,2015-10-21,4826.768,4838.398,4634.532,4711.974,2585460480
2015-10-22,2015-10-22,4687.125,4792.609,4687.125,4784.139,1818345088
2015-10-23,2015-10-23,4807.561,4875.409,4794.287,4853.896,1905052544
2015-10-26,2015-10-26,4906.416,4912.487,4837.788,4876.464,1848761344
2015-10-27,2015-10-27,4851.797,4885.074,4748.507,4875.397,1602973952
2015-10-28,2015-10-28,4856.827,4886.503,4795.905,4804.096,1362201856
2015-10-29,2015-10-29,4817.811,4844.653,4781.607,4814.397,1029725952
2015-10-30,2015-10-30,4814.104,4846.029,4768.191,4807.08,1056256128
2015-11-02,2015-11-02,4768.405,4846.205,4763.345,4771.423,1126022912
2015-11-03,2015-11-03,4782.132,4797.068,4730.837,4746.669,923204224
2015-11-04,2015-11-04,4764.036,4918.884,4764.036,4918.615,1733635584
2015-11-05,2015-11-05,4910.762,5067.388,4905.122,4980.368,3393931520
2015-11-06,2015-11-06,4982.418,5066.583,4982.418,5060.183,2324607488
2015-11-09,2015-11-09,5058.357,5178.662,5058.276,5131.035,3009520640
2015-11-10,2015-11-10,5094.794,5138.514,5076.246,5102.255,2199707904
2015-11-11,2015-11-11,5107.005,5111.684,5053.33,5090.706,1727004672
2015-11-12,2015-11-12,5109.149,5111.272,5041.026,5070.93,1772679680
2015-11-13,2015-11-13,5025.018,5053.513,4976.79,4990.054,1584808064
2015-11-16,2015-11-16,4934.921,5004.296,4911.062,5004.296,1888839808
2015-11-17,2015-11-17,5035.814,5091.031,4989.882,5003.224,2177968128
2015-11-18,2015-11-18,5012.444,5028.969,4954.491,4962.535,1551436672
2015-11-19,2015-11-19,4972.593,5023.884,4952.994,5023.884,1414777856
2015-11-20,2015-11-20,5031.122,5055.495,5004.395,5023.53,1739527296
2015-11-23,2015-11-23,5020.714,5056.302,4985.645,4994.137,1777478656
2015-11-24,2015-11-24,4990.986,4996.294,4928.861,4981.638,1269872640
2015-11-25,2015-11-25,4981.246,5003.103,4965.149,5002.761,1345459968
2015-11-26,2015-11-26,5016.678,5029.431,4982.354,4991.054,1402546560
2015-11-27,2015-11-27,4974.141,4979.632,4727.536,4752.449,1764783488
2015-11-30,2015-11-30,4761.707,4808.061,4653.427,4790.631,1655685632
2015-12-01,2015-12-01,4788.671,4874.87,4758.708,4854.446,1566873088
2015-12-02,2015-12-02,4858.923,5055.101,4850.687,5050.509,2742168320
2015-12-03,2015-12-03,5035.656,5095.432,5012.177,5092.95,2139450112
2015-12-04,2015-12-04,5057.246,5063.643,5015.057,5020.894,1670478848
2015-12-07,2015-12-07,5021.543,5038.516,4982.103,5013.3,1247913728
2015-12-08,2015-12-08,4991.803,4991.803,4916.715,4917.919,1359316736
2015-12-09,2015-12-09,4909.971,5001.054,4909.735,4986.191,1485980672
2015-12-10,2015-12-10,4984.155,5053.528,4966.676,4980.585,1357032320
2015-12-11,2015-12-11,4962.854,4994.866,4943.52,4977.472,1202921728
2015-12-14,2015-12-14,4931.33,5066.72,4927.45,5060.249,1261438720
2015-12-15,2015-12-15,5048.577,5100.163,5041.044,5079.887,1070212288
2015-12-16,2015-12-16,5075.478,5087.759,5024.979,5037.667,967094976
2015-12-17,2015-12-17,5065.451,5159.413,5065.451,5151.966,1498845312
2015-12-18,2015-12-18,5160.449,5243.067,5145.279,5203.269,1554084736
2015-12-21,2015-12-21,5198.589,5378.209,5196.617,5366.368,2011012864
2015-12-22,2015-12-22,5377.736,5400.441,5337.438,5379.296,1451314560
2015-12-23,2015-12-23,5380.896,5414.418,5350.284,5360.611,1499952768
2015-12-24,2015-12-24,5357.93,5363.535,5282.874,5329.931,1031705920
2015-12-25,2015-12-25,5335.857,5345.815,5302.742,5328.473,812248192
2015-12-28,2015-12-28,5341.782,5352.562,5212.652,5212.72,1160438144
2015-12-29,2015-12-29,5208.95,5269.775,5193.75,5267.959,817019904
2015-12-30,2015-12-30,5273.23,5289.814,5238.88,5289.653,903272704
2015-12-31,2015-12-31,5283.027,5288.014,5233.537,5233.757,803965888
2016-01-04,2016-01-04,5236.074,5236.892,4917.417,4917.417,885489216
2016-01-05,2016-01-05,4833.127,4996.666,4827.105,4946.392,1294989824
2016-01-06,2016-01-06,4956.613,5018.648,4940.75,5018.324,1041615360
2016-01-07,2016-01-07,4953.21,4953.21,4710.293,4721.342,307246784
2016-01-08,2016-01-08,4819.641,4868.912,4674.002,4809.041,1412985088
2016-01-11,2016-01-11,4749.038,4798.637,4613.123,4613.123,1370172800
2016-01-12,2016-01-12,4641.103,4666.504,4582.79,4622.16,953905536
2016-01-13,2016-01-13,4660.278,4686.267,4566.622,4566.709,873878976
2016-01-14,2016-01-14,4480.382,4663.661,4480.125,4656.856,1029659584
2016-01-15,2016-01-15,4632.235,4658.039,4511.066,4530.239,910617472
2016-01-18,2016-01-18,4476.195,4582.927,4476.195,4548.146,797205824
2016-01-19,2016-01-19,4551.373,4679.605,4534.765,4673.783,1061723008
2016-01-20,2016-01-20,4645.906,4669.498,4564.812,4594.227,1058078336
2016-01-21,2016-01-21,4545.386,4621.087,4482.523,4482.523,965912192
2016-01-22,2016-01-22,4527.757,4545.506,4448.614,4523.42,787579136
2016-01-25,2016-01-25,4542.832,4569.341,4521.018,4548.434,635296960
2016-01-26,2016-01-26,4512.855,4524.195,4333.156,4339.959,957640640
2016-01-27,2016-01-27,4362.617,4371.068,4228.097,4350.603,1063583168
2016-01-28,2016-01-28,4326.374,4365.932,4257.521,4271.472,770047040
2016-01-29,2016-01-29,4275.753,4403.818,4271.666,4379.417,886419200
2016-02-01,2016-02-01,4382.077,4382.077,4274.199,4316.455,702322816
2016-02-02,2016-02-02,4314.659,4411.333,4314.659,4396.298,873276224
2016-02-03,2016-02-03,4353.857,4383.027,4323.089,4370.679,717583680
2016-02-04,2016-02-04,4389.097,4443.896,4389.097,4419.473,761028928
2016-02-05,2016-02-05,4425.263,4436.184,4400.813,4401.257,601313472
2016-02-15,2016-02-15,4296.343,4397.659,4293.405,4379.783,629133568
2016-02-16,2016-02-16,4400.759,4500.744,4399.687,4488.585,865294848
2016-02-17,2016-02-17,4483.41,4516.759,4462.568,4511.561,915617984
2016-02-18,2016-02-18,4532.719,4542.609,4483.665,4489.192,980512384
2016-02-19,2016-02-19,4483.623,4497.392,4459.307,4480.713,712463424
2016-02-22,2016-02-22,4522.811,4568.145,4514.738,4564.633,1036497728
2016-02-23,2016-02-23,4567.599,4572.595,4504.773,4536.311,803851392
2016-02-24,2016-02-24,4528.964,4565.357,4494.319,4559.685,816816320
2016-02-25,2016-02-25,4554.567,4554.567,4303.253,4326.198,1164482816
2016-02-26,2016-02-26,4358.342,4384.608,4302.584,4362.162,817055424
2016-02-29,2016-02-29,4361.784,4361.784,4202.789,4274.598,1067591552
2016-03-01,2016-03-01,4275.306,4354.465,4243.67,4344.023,854842432
2016-03-02,2016-03-02,4354.099,4505.742,4354.099,4502.359,1346607744
2016-03-03,2016-03-03,4505.421,4534.188,4483.869,4505.434,1206916224
2016-03-04,2016-03-04,4499.142,4561.097,4471.721,4552.913,1878992896
2016-03-07,2016-03-07,4564.989,4598.093,4529.294,4563.903,1019899776
2016-03-08,2016-03-08,4557.136,4559.567,4436.946,4558.088,1005712320
2016-03-09,2016-03-09,4488.286,4525.864,4461.945,4524.482,899482240
2016-03-10,2016-03-10,4510.347,4535.481,4465.595,4466.801,602266752
2016-03-11,2016-03-11,4449.639,4497.029,4436.405,4482.571,714570816
2016-03-14,2016-03-14,4512.99,4596.469,4505.887,4538.839,941039104
2016-03-15,2016-03-15,4541.326,4570.471,4510.926,4565.923,825560384
2016-03-16,2016-03-16,4558.679,4596.217,4552.13,4580.058,1224516608
2016-03-17,2016-03-17,4594.176,4645.376,4571.004,4623.09,977190592
2016-03-18,2016-03-18,4642.175,4700.8,4630.766,4655.331,1554229888
2016-03-21,2016-03-21,4683.21,4729.356,4679.243,4715.165,1652208896
2016-03-22,2016-03-22,4700.538,4731.979,4681.317,4704.482,1175668864
2016-03-23,2016-03-23,4696.576,4723.836,4682.341,4713.075,981467392
2016-03-24,2016-03-24,4691.469,4713.723,4660.591,4670.466,1015763136
2016-03-25,2016-03-25,4663.544,4698.009,4654.105,4686.53,695305920
2016-03-28,2016-03-28,4703.614,4733.153,4652.356,4665.085,890089408
2016-03-29,2016-03-29,4662.981,4663.829,4600.556,4615.221,818642432
2016-03-30,2016-03-30,4643.543,4717.429,4643.543,4717.429,1082356480
2016-03-31,2016-03-31,4742.585,4757.168,4723.834,4732.27,1213430400
2016-04-01,2016-04-01,4730.202,4737.237,4669.863,4732.459,1096146432
2016-04-05,2016-04-05,4719.546,4791.636,4719.546,4786.218,1291969536
2016-04-06,2016-04-06,4772.605,4808.691,4768.627,4805.355,1038691712
2016-04-07,2016-04-07,4818.06,4820.251,4746.573,4747.633,974101952
2016-04-08,2016-04-08,4720.966,4742.769,4687.915,4718.096,814578368
2016-04-11,2016-04-11,4736.207,4787.39,4736.207,4761.754,1010838080
2016-04-12,2016-04-12,4761.417,4768.271,4727.965,4751.454,778258432
2016-04-13,2016-04-13,4775.368,4849.552,4775.368,4797.196,1491341184
2016-04-14,2016-04-14,4816.105,4828.915,4780.154,4810.297,888294592
2016-04-15,2016-04-15,4817.176,4831.174,4802.397,4815.863,835782976
2016-04-18,2016-04-18,4793.899,4793.899,4758.218,4773.969,843209024
2016-04-19,2016-04-19,4790.46,4801.401,4765.396,4787.308,758889728
2016-04-20,2016-04-20,4793.83,4799.424,4624.576,4722.654,1650467456
2016-04-21,2016-04-21,4696.207,4749.636,4686.136,4703.786,1121370496
2016-04-22,2016-04-22,4685.389,4735.757,4680.444,4735.241,792568512
2016-04-25,2016-04-25,4722.331,4740.487,4688.479,4726.832,695125440
2016-04-26,2016-04-26,4722.358,4744.366,4697.451,4735.572,638518208
2016-04-27,2016-04-27,4738.093,4747.379,4708.124,4713.23,630858240
2016-04-28,2016-04-28,4718.566,4724.673,4668.706,4706.677,635403904
2016-04-29,2016-04-29,4700.582,4744.332,4695.397,4724.182,661148608
2016-05-03,2016-05-03,4727.508,4822.686,4715.951,4815.621,1069952320
2016-05-04,2016-05-04,4803.333,4818.51,4785.825,4797.305,894715264
2016-05-05,2016-05-05,4792.527,4804.656,4777.331,4796.715,815959552
2016-05-06,2016-05-06,4789.599,4791.093,4682.476,4683.87,1088342656
2016-05-09,2016-05-09,4660.881,4660.881,4589.281,4604.924,946802049
2016-05-10,2016-05-10,4591.754,4651.764,4591.754,4626.17,776739690
2016-05-11,2016-05-11,4642.737,4702.597,4641.079,4669.779,1056782284
2016-05-12,2016-05-12,4632.395,4697.135,4596.594,4689.993,865752283
2016-05-13,2016-05-13,4681.818,4710.74,4644.305,4657.318,682501079
2016-05-16,2016-05-16,4645.608,4698.702,4637.1,4698.228,736619450
2016-05-17,2016-05-17,4695.208,4710.188,4673.88,4684.096,802974640
2016-05-18,2016-05-18,4663.127,4664.21,4610.397,4648.412,862992825
2016-05-19,2016-05-19,4640.205,4674.563,4639.716,4648.6,718653693
2016-05-20,2016-05-20,4630.847,4669.146,4622.052,4668.944,635954197
2016-05-23,2016-05-23,4659.021,4681.73,4654.26,4667.775,570911125
2016-05-24,2016-05-24,4666.839,4666.839,4625.977,4640.359,543869057
2016-05-25,2016-05-25,4663.393,4673.333,4627.544,4633.763,579633556
2016-05-26,2016-05-26,4631.253,4650.296,4593.25,4643.015,688186727
2016-05-27,2016-05-27,4639.404,4655.081,4631.847,4642.699,565559434
2016-05-30,2016-05-30,4634.943,4672.81,4617.435,4662.624,746136479
2016-05-31,2016-05-31,4664.384,4780.764,4664.384,4778.655,1369542469
2016-06-01,2016-06-01,4800.821,4811.465,4782.913,4784.248,1160118579
2016-06-02,2016-06-02,4775.861,4791.496,4769.443,4791.496,827769684
2016-06-03,2016-06-03,4797.732,4858.175,4788.928,4847.407,985957596
2016-06-06,2016-06-06,4852.637,4859.445,4817.679,4835.836,780862992
2016-06-07,2016-06-07,4841.384,4844.105,4810.678,4827.263,711343636
2016-06-08,2016-06-08,4813.254,4820.771,4779.339,4805.471,810485457
2016-06-13,2016-06-13,4768.013,4787.715,4686.185,4687.372,859323308
2016-06-14,2016-06-14,4682.628,4713.436,4682.204,4707.744,621718545
2016-06-15,2016-06-15,4668.969,4780.69,4666.516,4772.265,873726449
2016-06-16,2016-06-16,4756.734,4770.589,4724.109,4731.203,808928103
2016-06-17,2016-06-17,4739.714,4784.696,4739.626,4762.826,760149384
2016-06-20,2016-06-20,4766.978,4777.796,4730.604,4771.074,590640353
2016-06-21,2016-06-21,4784.48,4804.51,4737.253,4750.148,692649334
2016-06-22,2016-06-22,4741.277,4780.079,4735.351,4779.774,549403758
2016-06-23,2016-06-23,4776.279,4777.167,4737.989,4755.114,649858926
2016-06-24,2016-06-24,4747.668,4774.512,4653.52,4709.455,888024063
2016-06-27,2016-06-27,4693.219,4787.751,4693.092,4784.479,730805376
2016-06-28,2016-06-28,4762.904,4782.011,4746.679,4780.571,718415461
2016-06-29,2016-06-29,4786.061,4800.834,4778.509,4798.382,886237226
2016-06-30,2016-06-30,4806.704,4818.591,4799.23,4811.137,694364276
2016-07-01,2016-07-01,4810.232,4846.598,4810.232,4821.411,582314198
2016-07-04,2016-07-04,4780.1,4884.882,4775.834,4877.65,1094209577
2016-07-05,2016-07-05,4857.688,4875.01,4848.771,4858.869,1307792586
2016-07-06,2016-07-06,4842.141,4904.295,4830.421,4902.084,1990712398
2016-07-07,2016-07-07,4873.753,4898.769,4861.6,4880.679,1656785878
2016-07-08,2016-07-08,4855.824,4861.162,4821.525,4844.397,1199805069
2016-07-11,2016-07-11,4858.373,4922.272,4854.538,4875.189,1526050289
2016-07-12,2016-07-12,4877.366,5024.793,4877.068,5022.0,1991184697
2016-07-13,2016-07-13,5004.513,5023.586,4975.761,4993.411,1722844431
2016-07-14,2016-07-14,4988.424,4991.881,4948.362,4976.359,1139737913
2016-07-15,2016-07-15,4978.196,5030.482,4978.196,5011.988,1037852319
2016-07-18,2016-07-18,5001.303,5029.029,4978.667,4999.233,1058575534
2016-07-19,2016-07-19,4984.942,4988.455,4921.012,4947.329,965639387
2016-07-20,2016-07-20,4945.013,4960.654,4927.129,4942.529,861071599
2016-07-21,2016-07-21,4946.995,5016.38,4946.99,4979.11,925476088
2016-07-22,2016-07-22,4984.325,4992.155,4927.321,4935.483,1005661076
2016-07-25,2016-07-25,4924.809,4964.569,4913.108,4935.652,886244716
2016-07-26,2016-07-26,4927.942,5015.237,4925.16,5014.818,893691395
2016-07-27,2016-07-27,5017.426,5033.938,4862.171,4949.786,1648482882
2016-07-28,2016-07-28,4931.954,5030.338,4926.532,5008.399,1279576781
2016-07-29,2016-07-29,4992.093,5021.545,4965.416,4974.259,1039142842
2016-08-01,2016-08-01,4961.899,4967.125,4910.561,4931.746,882041865
2016-08-02,2016-08-02,4926.225,4949.065,4907.834,4948.329,677476656
2016-08-03,2016-08-03,4935.535,4975.888,4923.606,4969.921,710773507
2016-08-04,2016-08-04,4965.047,4992.386,4931.76,4991.925,896243457
2016-08-05,2016-08-05,4995.734,5030.211,4976.171,4994.777,960741890
2016-08-08,2016-08-08,4988.993,5052.308,4973.729,5050.774,959542083
2016-08-09,2016-08-09,5056.241,5093.694,5043.634,5085.53,900173187
2016-08-10,2016-08-10,5077.407,5087.851,5037.313,5037.888,798745231
2016-08-11,2016-08-11,5035.034,5064.742,5007.823,5009.547,805062877
2016-08-12,2016-08-12,5014.145,5100.277,5013.413,5099.469,1085278813
2016-08-15,2016-08-15,5113.812,5250.706,5113.719,5227.337,1565556977
2016-08-16,2016-08-16,5269.662,5298.343,5221.07,5241.378,1508368506
2016-08-17,2016-08-17,5234.742,5263.562,5215.25,5231.091,1070493098
2016-08-18,2016-08-18,5223.383,5259.099,5167.971,5197.792,1209889779
2016-08-19,2016-08-19,5189.535,5208.147,5160.416,5190.779,1000551710
2016-08-22,2016-08-22,5194.352,5206.83,5160.667,5164.857,829923448
2016-08-23,2016-08-23,5157.99,5198.043,5142.603,5167.596,755243222
2016-08-24,2016-08-24,5165.983,5172.959,5146.153,5155.261,669217100
2016-08-25,2016-08-25,5133.885,5134.192,5069.717,5116.04,774851661
2016-08-26,2016-08-26,5121.403,5130.443,5093.934,5101.05,625902630
2016-08-29,2016-08-29,5113.239,5114.818,5083.635,5092.165,603284241
2016-08-30,2016-08-30,5093.881,5115.73,5086.748,5095.484,651823764
2016-08-31,2016-08-31,5094.59,5148.5,5094.316,5142.407,793776974
2016-09-01,2016-09-01,5144.686,5144.686,5094.057,5096.077,752806880
2016-09-02,2016-09-02,5120.655,5146.225,5110.63,5138.047,830045196
2016-09-05,2016-09-05,5175.436,5191.217,5160.52,5171.007,579576195
2016-09-06,2016-09-06,5206.09,5233.316,5176.078,5219.138,1269243698
2016-09-07,2016-09-07,5223.125,5234.427,5209.029,5212.916,932369508
2016-09-08,2016-09-08,5212.899,5221.742,5192.661,5207.299,749803949
2016-09-09,2016-09-09,5207.061,5209.641,5161.075,5161.697,806266863
2016-09-12,2016-09-12,5097.323,5104.081,5050.076,5096.778,1280658424
2016-09-13,2016-09-13,5098.23,5110.317,5076.648,5099.224,690182573
2016-09-14,2016-09-14,5077.234,5088.545,5039.799,5051.917,698135517
2016-09-19,2016-09-19,5059.398,5104.491,5058.624,5102.575,678312893
2016-09-20,2016-09-20,5105.361,5105.463,5079.047,5086.613,550400435
2016-09-21,2016-09-21,5086.092,5102.224,5075.527,5102.018,718569348
2016-09-22,2016-09-22,5122.084,5175.928,5116.49,5163.875,948921807
2016-09-23,2016-09-23,5158.403,5165.646,5117.159,5119.934,668279971
2016-09-26,2016-09-26,5109.483,5110.373,5034.385,5035.518,710385055
2016-09-27,2016-09-27,5029.059,5073.784,5028.23,5073.784,623624117
2016-09-28,2016-09-28,5079.317,5097.958,5051.857,5075.649,543806421
2016-09-29,2016-09-29,5079.372,5117.958,5079.353,5100.663,554184699
2016-09-30,2016-09-30,5095.708,5155.136,5093.902,5135.02,537709543
2016-10-10,2016-10-10,5141.633,5189.224,5121.428,5189.082,820993263
2016-10-11,2016-10-11,5185.754,5215.218,5175.533,5200.028,702180942
2016-10-12,2016-10-12,5191.349,5197.412,5171.418,5197.147,635383351
2016-10-13,2016-10-13,5196.642,5205.509,5176.175,5190.88,611527302
2016-10-14,2016-10-14,5187.961,5190.345,5167.708,5189.671,598323622
2016-10-17,2016-10-17,5187.586,5188.105,5126.954,5139.676,625118651
2016-10-18,2016-10-18,5135.051,5194.73,5134.581,5194.692,770570114
2016-10-19,2016-10-19,5198.281,5211.274,5171.252,5179.429,672940473
2016-10-20,2016-10-20,5183.285,5207.673,5177.549,5190.034,556819111
2016-10-21,2016-10-21,5186.045,5221.826,5175.227,5203.696,907065012
2016-10-24,2016-10-24,5206.77,5270.443,5206.77,5248.336,1016022217
2016-10-25,2016-10-25,5250.34,5264.428,5238.534,5251.66,847821257
2016-10-26,2016-10-26,5249.693,5249.693,5209.215,5220.718,677359882
2016-10-27,2016-10-27,5220.307,5220.868,5191.009,5207.599,622113607
2016-10-28,2016-10-28,5203.255,5228.304,5201.465,5206.532,690687428
2016-10-31,2016-10-31,5204.702,5218.072,5189.828,5210.348,672171959
2016-11-01,2016-11-01,5217.764,5252.203,5209.427,5250.497,650178085
